time,sensor,value,event,system,source
1772875763298537,gnc_fuel_valve_driver,68.65769,,atlas,gnc
1772875763298537,gnc_fuel_valve_encoder_pos,68.15628,,atlas,gnc
1772875763298537,gnc_lox_valve_setpoint,82.41691,,atlas,gnc
1772875763298537,gnc_lox_valve_driver,82.59639,,atlas,gnc
1772875763298537,gnc_lox_valve_encoder_pos,82.11684,,atlas,gnc
1772875763298537,gnc_ptf401,211.61512,,atlas,gnc
1772875763298537,gnc_pto401,327.19855,,atlas,gnc
1772875763298537,gnc_ptc401,41.44229,,atlas,gnc
1772875763298537,gnc_ptc402,42.17419,,atlas,gnc
1772875763348537,gnc_predicted_thrust,153.11361,,atlas,gnc
1772875763348537,gnc_target_thrust,163.2,,atlas,gnc
1772875763348537,gnc_predicted_of,1.52846,,atlas,gnc
1772875763348537,gnc_mdot_fuel,1.10552,,atlas,gnc
1772875763348537,gnc_mdot_lox,1.68974,,atlas,gnc
1772875763348537,gnc_thrust_error,10.08639,,atlas,gnc
1772875763348537,gnc_change_alpha_cmd,3.90794,,atlas,gnc
1772875763348537,gnc_clamped_change_alpha_cmd,2.5,,atlas,gnc
1772875763348537,gnc_alpha,35.26227,,atlas,gnc
1772875763348537,gnc_thrust_from_alpha,196.76736,,atlas,gnc
1772875763348537,gnc_fuel_valve_setpoint,69.67217,,atlas,gnc
1772875763348537,gnc_fuel_valve_driver,68.23751,,atlas,gnc
1772875763348537,gnc_fuel_valve_encoder_pos,67.71552,,atlas,gnc
1772875763348537,gnc_lox_valve_setpoint,82.67054,,atlas,gnc
1772875763348537,gnc_lox_valve_driver,82.79444,,atlas,gnc
1772875763348537,gnc_lox_valve_encoder_pos,82.28988,,atlas,gnc
1772875763348537,gnc_ptf401,211.63838,,atlas,gnc
1772875763348537,gnc_pto401,327.23393,,atlas,gnc
1772875763348537,gnc_ptc401,41.45307,,atlas,gnc
1772875763348537,gnc_ptc402,42.18087,,atlas,gnc
1772875763398537,gnc_predicted_thrust,154.01926,,atlas,gnc
1772875763398537,gnc_target_thrust,164.1,,atlas,gnc
1772875763398537,gnc_predicted_of,1.53869,,atlas,gnc
1772875763398537,gnc_mdot_fuel,1.10365,,atlas,gnc
1772875763398537,gnc_mdot_lox,1.69817,,atlas,gnc
1772875763398537,gnc_thrust_error,10.08074,,atlas,gnc
1772875763398537,gnc_change_alpha_cmd,3.85302,,atlas,gnc
1772875763398537,gnc_clamped_change_alpha_cmd,2.5,,atlas,gnc
1772875763398537,gnc_alpha,35.38889,,atlas,gnc
1772875763398537,gnc_thrust_from_alpha,197.63401,,atlas,gnc
1772875763398537,gnc_fuel_valve_setpoint,69.90648,,atlas,gnc
1772875763398537,gnc_fuel_valve_driver,69.16108,,atlas,gnc
1772875763398537,gnc_fuel_valve_encoder_pos,68.61776,,atlas,gnc
1772875763398537,gnc_lox_valve_setpoint,82.9197,,atlas,gnc
1772875763398537,gnc_lox_valve_driver,83.32529,,atlas,gnc
1772875763398537,gnc_lox_valve_encoder_pos,82.79514,,atlas,gnc
1772875763398537,gnc_ptf401,211.66099,,atlas,gnc
1772875763398537,gnc_pto401,327.26863,,atlas,gnc
1772875763398537,gnc_ptc401,41.46276,,atlas,gnc
1772875763398537,gnc_ptc402,42.18656,,atlas,gnc
1772875763448537,gnc_predicted_thrust,153.73157,,atlas,gnc
1772875763448537,gnc_target_thrust,165.0,,atlas,gnc
1772875763448537,gnc_predicted_of,1.52443,,atlas,gnc
1772875763448537,gnc_mdot_fuel,1.10164,,atlas,gnc
1772875763448537,gnc_mdot_lox,1.67938,,atlas,gnc
1772875763448537,gnc_thrust_error,11.26843,,atlas,gnc
1772875763448537,gnc_change_alpha_cmd,3.63158,,atlas,gnc
1772875763448537,gnc_clamped_change_alpha_cmd,2.5,,atlas,gnc
1772875763448537,gnc_alpha,35.52352,,atlas,gnc
1772875763448537,gnc_thrust_from_alpha,198.5381,,atlas,gnc
1772875763448537,gnc_fuel_valve_setpoint,70.13594,,atlas,gnc
1772875763448537,gnc_fuel_valve_driver,68.48499,,atlas,gnc
1772875763448537,gnc_fuel_valve_encoder_pos,67.9196,,atlas,gnc
1772875763448537,gnc_lox_valve_setpoint,83.16446,,atlas,gnc
1772875763448537,gnc_lox_valve_driver,82.99008,,atlas,gnc
1772875763448537,gnc_lox_valve_encoder_pos,82.43382,,atlas,gnc
1772875763448537,gnc_ptf401,211.68294,,atlas,gnc
1772875763448537,gnc_pto401,327.30263,,atlas,gnc
1772875763448537,gnc_ptc401,41.47134,,atlas,gnc
1772875763448537,gnc_ptc402,42.19126,,atlas,gnc
1772875763498537,gnc_predicted_thrust,155.7086,,atlas,gnc
1772875763498537,gnc_target_thrust,165.9,,atlas,gnc
1772875763498537,gnc_predicted_of,1.53831,,atlas,gnc
1772875763498537,gnc_mdot_fuel,1.09953,,atlas,gnc
1772875763498537,gnc_mdot_lox,1.69141,,atlas,gnc
1772875763498537,gnc_thrust_error,10.1914,,atlas,gnc
1772875763498537,gnc_change_alpha_cmd,3.61066,,atlas,gnc
1772875763498537,gnc_clamped_change_alpha_cmd,2.5,,atlas,gnc
1772875763498537,gnc_alpha,35.66582,,atlas,gnc
1772875763498537,gnc_thrust_from_alpha,199.47786,,atlas,gnc
1772875763498537,gnc_fuel_valve_setpoint,70.36058,,atlas,gnc
1772875763498537,gnc_fuel_valve_driver,69.2901,,atlas,gnc
1772875763498537,gnc_fuel_valve_encoder_pos,68.70196,,atlas,gnc
1772875763498537,gnc_lox_valve_setpoint,83.40491,,atlas,gnc
1772875763498537,gnc_lox_valve_driver,82.74285,,atlas,gnc
1772875763498537,gnc_lox_valve_encoder_pos,82.16005,,atlas,gnc
1772875763498537,gnc_ptf401,211.70422,,atlas,gnc
1772875763498537,gnc_pto401,327.33593,,atlas,gnc
1772875763498537,gnc_ptc401,41.47881,,atlas,gnc
1772875763498537,gnc_ptc402,42.19495,,atlas,gnc
1772875763548537,gnc_predicted_thrust,154.87804,,atlas,gnc
1772875763548537,gnc_target_thrust,166.8,,atlas,gnc
1772875763548537,gnc_predicted_of,1.53995,,atlas,gnc
1772875763548537,gnc_mdot_fuel,1.09731,,atlas,gnc
1772875763548537,gnc_mdot_lox,1.6898,,atlas,gnc
1772875763548537,gnc_thrust_error,11.92196,,atlas,gnc
1772875763548537,gnc_change_alpha_cmd,3.31578,,atlas,gnc
1772875763548537,gnc_clamped_change_alpha_cmd,2.5,,atlas,gnc
1772875763548537,gnc_alpha,35.81536,,atlas,gnc
1772875763548537,gnc_thrust_from_alpha,200.45092,,atlas,gnc
1772875763548537,gnc_fuel_valve_setpoint,70.58044,,atlas,gnc
1772875763548537,gnc_fuel_valve_driver,68.94827,,atlas,gnc
1772875763548537,gnc_fuel_valve_encoder_pos,68.33676,,atlas,gnc
1772875763548537,gnc_lox_valve_setpoint,83.64115,,atlas,gnc
1772875763548537,gnc_lox_valve_driver,82.85516,,atlas,gnc
1772875763548537,gnc_lox_valve_encoder_pos,82.24546,,atlas,gnc
1772875763548537,gnc_ptf401,211.72481,,atlas,gnc
1772875763548537,gnc_pto401,327.36851,,atlas,gnc
1772875763548537,gnc_ptc401,41.48516,,atlas,gnc
1772875763548537,gnc_ptc402,42.19763,,atlas,gnc
1772875763598537,gnc_predicted_thrust,154.27656,,atlas,gnc
1772875763598537,gnc_target_thrust,167.7,,atlas,gnc
1772875763598537,gnc_predicted_of,1.5379,,atlas,gnc
1772875763598537,gnc_mdot_fuel,1.09499,,atlas,gnc
1772875763598537,gnc_mdot_lox,1.68398,,atlas,gnc
1772875763598537,gnc_thrust_error,13.42344,,atlas,gnc
1772875763598537,gnc_change_alpha_cmd,3.65608,,atlas,gnc
1772875763598537,gnc_clamped_change_alpha_cmd,2.5,,atlas,gnc
1772875763598537,gnc_alpha,35.97157,,atlas,gnc
1772875763598537,gnc_thrust_from_alpha,201.45435,,atlas,gnc
1772875763598537,gnc_fuel_valve_setpoint,70.79554,,atlas,gnc
1772875763598537,gnc_fuel_valve_driver,69.37037,,atlas,gnc
1772875763598537,gnc_fuel_valve_encoder_pos,68.7349,,atlas,gnc
1772875763598537,gnc_lox_valve_setpoint,83.87326,,atlas,gnc
1772875763598537,gnc_lox_valve_driver,83.07325,,atlas,gnc
1772875763598537,gnc_lox_valve_encoder_pos,82.43638,,atlas,gnc
1772875763598537,gnc_ptf401,211.74471,,atlas,gnc
1772875763598537,gnc_pto401,327.40037,,atlas,gnc
1772875763598537,gnc_ptc401,41.49038,,atlas,gnc
1772875763598537,gnc_ptc402,42.19931,,atlas,gnc
1772875763648537,gnc_predicted_thrust,155.61411,,atlas,gnc
1772875763648537,gnc_target_thrust,168.6,,atlas,gnc
1772875763648537,gnc_predicted_of,1.52454,,atlas,gnc
1772875763648537,gnc_mdot_fuel,1.09259,,atlas,gnc
1772875763648537,gnc_mdot_lox,1.66569,,atlas,gnc
1772875763648537,gnc_thrust_error,12.98589,,atlas,gnc
1772875763648537,gnc_change_alpha_cmd,3.4109,,atlas,gnc
1772875763648537,gnc_clamped_change_alpha_cmd,2.5,,atlas,gnc
1772875763648537,gnc_alpha,36.1338,,atlas,gnc
1772875763648537,gnc_thrust_from_alpha,202.4847,,atlas,gnc
1772875763648537,gnc_fuel_valve_setpoint,71.00594,,atlas,gnc
1772875763648537,gnc_fuel_valve_driver,69.56006,,atlas,gnc
1772875763648537,gnc_fuel_valve_encoder_pos,68.90011,,atlas,gnc
1772875763648537,gnc_lox_valve_setpoint,84.10136,,atlas,gnc
1772875763648537,gnc_lox_valve_driver,83.58698,,atlas,gnc
1772875763648537,gnc_lox_valve_encoder_pos,82.92275,,atlas,gnc
1772875763648537,gnc_ptf401,211.76392,,atlas,gnc
1772875763648537,gnc_pto401,327.43149,,atlas,gnc
1772875763648537,gnc_ptc401,41.49448,,atlas,gnc
1772875763648537,gnc_ptc402,42.19999,,atlas,gnc
1772875763698537,gnc_predicted_thrust,157.0416,,atlas,gnc
1772875763698537,gnc_target_thrust,169.5,,atlas,gnc
1772875763698537,gnc_predicted_of,1.52199,,atlas,gnc
1772875763698537,gnc_mdot_fuel,1.09011,,atlas,gnc
1772875763698537,gnc_mdot_lox,1.65914,,atlas,gnc
1772875763698537,gnc_thrust_error,12.4584,,atlas,gnc
1772875763698537,gnc_change_alpha_cmd,3.25443,,atlas,gnc
1772875763698537,gnc_clamped_change_alpha_cmd,2.5,,atlas,gnc
1772875763698537,gnc_alpha,36.3013,,atlas,gnc
1772875763698537,gnc_thrust_from_alpha,203.53798,,atlas,gnc
1772875763698537,gnc_fuel_valve_setpoint,71.21169,,atlas,gnc
1772875763698537,gnc_fuel_valve_driver,70.03873,,atlas,gnc
1772875763698537,gnc_fuel_valve_encoder_pos,69.3538,,atlas,gnc
1772875763698537,gnc_lox_valve_setpoint,84.32556,,atlas,gnc
1772875763698537,gnc_lox_valve_driver,84.10632,,atlas,gnc
1772875763698537,gnc_lox_valve_encoder_pos,83.41462,,atlas,gnc
1772875763698537,gnc_ptf401,211.78241,,atlas,gnc
1772875763698537,gnc_pto401,327.46187,,atlas,gnc
1772875763698537,gnc_ptc401,41.49745,,atlas,gnc
1772875763698537,gnc_ptc402,42.19965,,atlas,gnc
1772875763748537,gnc_predicted_thrust,155.86959,,atlas,gnc
1772875763748537,gnc_target_thrust,170.4,,atlas,gnc
1772875763748537,gnc_predicted_of,1.52985,,atlas,gnc
1772875763748537,gnc_mdot_fuel,1.08757,,atlas,gnc
1772875763748537,gnc_mdot_lox,1.66383,,atlas,gnc
1772875763748537,gnc_thrust_error,14.53041,,atlas,gnc
1772875763748537,gnc_change_alpha_cmd,3.24495,,atlas,gnc
1772875763748537,gnc_clamped_change_alpha_cmd,2.5,,atlas,gnc
1772875763748537,gnc_alpha,36.47323,,atlas,gnc
1772875763748537,gnc_thrust_from_alpha,204.60974,,atlas,gnc
1772875763748537,gnc_fuel_valve_setpoint,71.41285,,atlas,gnc
1772875763748537,gnc_fuel_valve_driver,69.36994,,atlas,gnc
1772875763748537,gnc_fuel_valve_encoder_pos,68.65959,,atlas,gnc
1772875763748537,gnc_lox_valve_setpoint,84.54597,,atlas,gnc
1772875763748537,gnc_lox_valve_driver,84.41039,,atlas,gnc
1772875763748537,gnc_lox_valve_encoder_pos,83.69119,,atlas,gnc
1772875763748537,gnc_ptf401,211.8002,,atlas,gnc
1772875763748537,gnc_pto401,327.49149,,atlas,gnc
1772875763748537,gnc_ptc401,41.49929,,atlas,gnc
1772875763748537,gnc_ptc402,42.1983,,atlas,gnc
1772875763798537,gnc_predicted_thrust,157.89217,,atlas,gnc
1772875763798537,gnc_target_thrust,171.3,,atlas,gnc
1772875763798537,gnc_predicted_of,1.53329,,atlas,gnc
1772875763798537,gnc_mdot_fuel,1.08498,,atlas,gnc
1772875763798537,gnc_mdot_lox,1.66359,,atlas,gnc
1772875763798537,gnc_thrust_error,13.40783,,atlas,gnc
1772875763798537,gnc_change_alpha_cmd,2.9876,,atlas,gnc
1772875763798537,gnc_clamped_change_alpha_cmd,2.5,,atlas,gnc
1772875763798537,gnc_alpha,36.64866,,atlas,gnc
1772875763798537,gnc_thrust_from_alpha,205.69513,,atlas,gnc
1772875763798537,gnc_fuel_valve_setpoint,71.60947,,atlas,gnc
1772875763798537,gnc_fuel_valve_driver,70.42449,,atlas,gnc
1772875763798537,gnc_fuel_valve_encoder_pos,69.68833,,atlas,gnc
1772875763798537,gnc_lox_valve_setpoint,84.76271,,atlas,gnc
1772875763798537,gnc_lox_valve_driver,84.41154,,atlas,gnc
1772875763798537,gnc_lox_valve_encoder_pos,83.6649,,atlas,gnc
1772875763798537,gnc_ptf401,211.81727,,atlas,gnc
1772875763798537,gnc_pto401,327.52035,,atlas,gnc
1772875763798537,gnc_ptc401,41.49999,,atlas,gnc
1772875763798537,gnc_ptc402,42.19595,,atlas,gnc
1772875763848537,gnc_predicted_thrust,158.93131,,atlas,gnc
1772875763848537,gnc_target_thrust,172.2,,atlas,gnc
1772875763848537,gnc_predicted_of,1.52175,,atlas,gnc
1772875763848537,gnc_mdot_fuel,1.08235,,atlas,gnc
1772875763848537,gnc_mdot_lox,1.64706,,atlas,gnc
1772875763848537,gnc_thrust_error,13.26869,,atlas,gnc
1772875763848537,gnc_change_alpha_cmd,2.89952,,atlas,gnc
1772875763848537,gnc_clamped_change_alpha_cmd,2.5,,atlas,gnc
1772875763848537,gnc_alpha,36.82658,,atlas,gnc
1772875763848537,gnc_thrust_from_alpha,206.78886,,atlas,gnc
1772875763848537,gnc_fuel_valve_setpoint,71.80162,,atlas,gnc
1772875763848537,gnc_fuel_valve_driver,69.4416,,atlas,gnc
1772875763848537,gnc_fuel_valve_encoder_pos,68.67932,,atlas,gnc
1772875763848537,gnc_lox_valve_setpoint,84.9759,,atlas,gnc
1772875763848537,gnc_lox_valve_driver,84.32094,,atlas,gnc
1772875763848537,gnc_lox_valve_encoder_pos,83.54701,,atlas,gnc
1772875763848537,gnc_ptf401,211.83361,,atlas,gnc
1772875763848537,gnc_pto401,327.54844,,atlas,gnc
1772875763848537,gnc_ptc401,41.49956,,atlas,gnc
1772875763848537,gnc_ptc402,42.19259,,atlas,gnc
1772875763898537,gnc_predicted_thrust,160.78121,,atlas,gnc
1772875763898537,gnc_target_thrust,173.1,,atlas,gnc
1772875763898537,gnc_predicted_of,1.52203,,atlas,gnc
1772875763898537,gnc_mdot_fuel,1.07968,,atlas,gnc
1772875763898537,gnc_mdot_lox,1.6433,,atlas,gnc
1772875763898537,gnc_thrust_error,12.31879,,atlas,gnc
1772875763898537,gnc_change_alpha_cmd,2.82273,,atlas,gnc
1772875763898537,gnc_clamped_change_alpha_cmd,2.5,,atlas,gnc
1772875763898537,gnc_alpha,37.00594,,atlas,gnc
1772875763898537,gnc_thrust_from_alpha,207.88536,,atlas,gnc
1772875763898537,gnc_fuel_valve_setpoint,71.98939,,atlas,gnc
1772875763898537,gnc_fuel_valve_driver,70.16839,,atlas,gnc
1772875763898537,gnc_fuel_valve_encoder_pos,69.3797,,atlas,gnc
1772875763898537,gnc_lox_valve_setpoint,85.18568,,atlas,gnc
1772875763898537,gnc_lox_valve_driver,84.22658,,atlas,gnc
1772875763898537,gnc_lox_valve_encoder_pos,83.42558,,atlas,gnc
1772875763898537,gnc_ptf401,211.84921,,atlas,gnc
1772875763898537,gnc_pto401,327.57575,,atlas,gnc
1772875763898537,gnc_ptc401,41.498,,atlas,gnc
1772875763898537,gnc_ptc402,42.18823,,atlas,gnc
1772875763948537,gnc_predicted_thrust,160.74081,,atlas,gnc
1772875763948537,gnc_target_thrust,174.0,,atlas,gnc
1772875763948537,gnc_predicted_of,1.53664,,atlas,gnc
1772875763948537,gnc_mdot_fuel,1.07699,,atlas,gnc
1772875763948537,gnc_mdot_lox,1.65495,,atlas,gnc
1772875763948537,gnc_thrust_error,13.25919,,atlas,gnc
1772875763948537,gnc_change_alpha_cmd,2.80455,,atlas,gnc
1772875763948537,gnc_clamped_change_alpha_cmd,2.5,,atlas,gnc
1772875763948537,gnc_alpha,37.1856,,atlas,gnc
1772875763948537,gnc_thrust_from_alpha,208.97876,,atlas,gnc
1772875763948537,gnc_fuel_valve_setpoint,72.17284,,atlas,gnc
1772875763948537,gnc_fuel_valve_driver,70.34674,,atlas,gnc
1772875763948537,gnc_fuel_valve_encoder_pos,69.53141,,atlas,gnc
1772875763948537,gnc_lox_valve_setpoint,85.39218,,atlas,gnc
1772875763948537,gnc_lox_valve_driver,85.02876,,atlas,gnc
1772875763948537,gnc_lox_valve_encoder_pos,84.20099,,atlas,gnc
1772875763948537,gnc_ptf401,211.86408,,atlas,gnc
1772875763948537,gnc_pto401,327.60227,,atlas,gnc
1772875763948537,gnc_ptc401,41.4953,,atlas,gnc
1772875763948537,gnc_ptc402,42.18286,,atlas,gnc
1772875763998537,gnc_predicted_thrust,159.89679,,atlas,gnc
1772875763998537,gnc_target_thrust,174.9,,atlas,gnc
1772875763998537,gnc_predicted_of,1.53224,,atlas,gnc
1772875763998537,gnc_mdot_fuel,1.07429,,atlas,gnc
1772875763998537,gnc_mdot_lox,1.64607,,atlas,gnc
1772875763998537,gnc_thrust_error,15.00321,,atlas,gnc
1772875763998537,gnc_change_alpha_cmd,2.66098,,atlas,gnc
1772875763998537,gnc_clamped_change_alpha_cmd,2.5,,atlas,gnc
1772875763998537,gnc_alpha,37.36443,,atlas,gnc
1772875763998537,gnc_thrust_from_alpha,210.06297,,atlas,gnc
1772875763998537,gnc_fuel_valve_setpoint,72.35206,,atlas,gnc
1772875763998537,gnc_fuel_valve_driver,70.89121,,atlas,gnc
1772875763998537,gnc_fuel_valve_encoder_pos,70.04908,,atlas,gnc
1772875763998537,gnc_lox_valve_setpoint,85.59554,,atlas,gnc
1772875763998537,gnc_lox_valve_driver,85.03075,,atlas,gnc
1772875763998537,gnc_lox_valve_encoder_pos,84.1766,,atlas,gnc
1772875763998537,gnc_ptf401,211.8782,,atlas,gnc
1772875763998537,gnc_pto401,327.62799,,atlas,gnc
1772875763998537,gnc_ptc401,41.49147,,atlas,gnc
1772875763998537,gnc_ptc402,42.17651,,atlas,gnc
1772875764048537,gnc_predicted_thrust,160.17977,,atlas,gnc
1772875764048537,gnc_target_thrust,175.8,,atlas,gnc
1772875764048537,gnc_predicted_of,1.5291,,atlas,gnc
1772875764048537,gnc_mdot_fuel,1.07159,,atlas,gnc
1772875764048537,gnc_mdot_lox,1.63858,,atlas,gnc
1772875764048537,gnc_thrust_error,15.62023,,atlas,gnc
1772875764048537,gnc_change_alpha_cmd,2.40886,,atlas,gnc
1772875764048537,gnc_clamped_change_alpha_cmd,2.40886,,atlas,gnc
1772875764048537,gnc_alpha,37.54121,,atlas,gnc
1772875764048537,gnc_thrust_from_alpha,211.13173,,atlas,gnc
1772875764048537,gnc_fuel_valve_setpoint,72.52714,,atlas,gnc
1772875764048537,gnc_fuel_valve_driver,70.9824,,atlas,gnc
1772875764048537,gnc_fuel_valve_encoder_pos,70.11335,,atlas,gnc
1772875764048537,gnc_lox_valve_setpoint,85.79591,,atlas,gnc
1772875764048537,gnc_lox_valve_driver,85.31537,,atlas,gnc
1772875764048537,gnc_lox_valve_encoder_pos,84.4353,,atlas,gnc
1772875764048537,gnc_ptf401,211.89157,,atlas,gnc
1772875764048537,gnc_pto401,327.65291,,atlas,gnc
1772875764048537,gnc_ptc401,41.48651,,atlas,gnc
1772875764048537,gnc_ptc402,42.16916,,atlas,gnc
1772875764098537,gnc_predicted_thrust,162.55693,,atlas,gnc
1772875764098537,gnc_target_thrust,176.7,,atlas,gnc
1772875764098537,gnc_predicted_of,1.51619,,atlas,gnc
1772875764098537,gnc_mdot_fuel,1.06891,,atlas,gnc
1772875764098537,gnc_mdot_lox,1.62067,,atlas,gnc
1772875764098537,gnc_thrust_error,14.14307,,atlas,gnc
1772875764098537,gnc_change_alpha_cmd,2.3116,,atlas,gnc
1772875764098537,gnc_clamped_change_alpha_cmd,2.3116,,atlas,gnc
1772875764098537,gnc_alpha,37.71473,,atlas,gnc
1772875764098537,gnc_thrust_from_alpha,212.17869,,atlas,gnc
1772875764098537,gnc_fuel_valve_setpoint,72.69818,,atlas,gnc
1772875764098537,gnc_fuel_valve_driver,71.2478,,atlas,gnc
1772875764098537,gnc_fuel_valve_encoder_pos,70.35176,,atlas,gnc
1772875764098537,gnc_lox_valve_setpoint,85.99343,,atlas,gnc
1772875764098537,gnc_lox_valve_driver,85.33792,,atlas,gnc
1772875764098537,gnc_lox_valve_encoder_pos,84.43249,,atlas,gnc
1772875764098537,gnc_ptf401,211.90418,,atlas,gnc
1772875764098537,gnc_pto401,327.67702,,atlas,gnc
1772875764098537,gnc_ptc401,41.48043,,atlas,gnc
1772875764098537,gnc_ptc402,42.16083,,atlas,gnc
1772875764148537,gnc_predicted_thrust,163.38851,,atlas,gnc
1772875764148537,gnc_target_thrust,177.6,,atlas,gnc
1772875764148537,gnc_predicted_of,1.53149,,atlas,gnc
1772875764148537,gnc_mdot_fuel,1.06624,,atlas,gnc
1772875764148537,gnc_mdot_lox,1.63295,,atlas,gnc
1772875764148537,gnc_thrust_error,14.21149,,atlas,gnc
1772875764148537,gnc_change_alpha_cmd,1.95599,,atlas,gnc
1772875764148537,gnc_clamped_change_alpha_cmd,1.95599,,atlas,gnc
1772875764148537,gnc_alpha,37.88378,,atlas,gnc
1772875764148537,gnc_thrust_from_alpha,213.19745,,atlas,gnc
1772875764148537,gnc_fuel_valve_setpoint,72.86526,,atlas,gnc
1772875764148537,gnc_fuel_valve_driver,71.74461,,atlas,gnc
1772875764148537,gnc_fuel_valve_encoder_pos,70.82157,,atlas,gnc
1772875764148537,gnc_lox_valve_setpoint,86.18825,,atlas,gnc
1772875764148537,gnc_lox_valve_driver,85.29011,,atlas,gnc
1772875764148537,gnc_lox_valve_encoder_pos,84.35992,,atlas,gnc
1772875764148537,gnc_ptf401,211.91603,,atlas,gnc
1772875764148537,gnc_pto401,327.7003,,atlas,gnc
1772875764148537,gnc_ptc401,41.47323,,atlas,gnc
1772875764148537,gnc_ptc402,42.15153,,atlas,gnc
1772875764198537,gnc_predicted_thrust,164.01787,,atlas,gnc
1772875764198537,gnc_target_thrust,178.5,,atlas,gnc
1772875764198537,gnc_predicted_of,1.53242,,atlas,gnc
1772875764198537,gnc_mdot_fuel,1.06361,,atlas,gnc
1772875764198537,gnc_mdot_lox,1.62991,,atlas,gnc
1772875764198537,gnc_thrust_error,14.48213,,atlas,gnc
1772875764198537,gnc_change_alpha_cmd,2.25435,,atlas,gnc
1772875764198537,gnc_clamped_change_alpha_cmd,2.25435,,atlas,gnc
1772875764198537,gnc_alpha,38.04713,,atlas,gnc
1772875764198537,gnc_thrust_from_alpha,214.18163,,atlas,gnc
1772875764198537,gnc_fuel_valve_setpoint,73.02851,,atlas,gnc
1772875764198537,gnc_fuel_valve_driver,70.95884,,atlas,gnc
1772875764198537,gnc_fuel_valve_encoder_pos,70.00885,,atlas,gnc
1772875764198537,gnc_lox_valve_setpoint,86.38055,,atlas,gnc
1772875764198537,gnc_lox_valve_driver,85.53188,,atlas,gnc
1772875764198537,gnc_lox_valve_encoder_pos,84.57764,,atlas,gnc
1772875764198537,gnc_ptf401,211.92712,,atlas,gnc
1772875764198537,gnc_pto401,327.72276,,atlas,gnc
1772875764198537,gnc_ptc401,41.46492,,atlas,gnc
1772875764198537,gnc_ptc402,42.14125,,atlas,gnc
1772875764248537,gnc_predicted_thrust,165.49786,,atlas,gnc
1772875764248537,gnc_target_thrust,179.4,,atlas,gnc
1772875764248537,gnc_predicted_of,1.51739,,atlas,gnc
1772875764248537,gnc_mdot_fuel,1.06103,,atlas,gnc
1772875764248537,gnc_mdot_lox,1.60999,,atlas,gnc
1772875764248537,gnc_thrust_error,13.90214,,atlas,gnc
1772875764248537,gnc_change_alpha_cmd,2.04541,,atlas,gnc
1772875764248537,gnc_clamped_change_alpha_cmd,2.04541,,atlas,gnc
1772875764248537,gnc_alpha,38.20359,,atlas,gnc
1772875764248537,gnc_thrust_from_alpha,215.12496,,atlas,gnc
1772875764248537,gnc_fuel_valve_setpoint,73.18802,,atlas,gnc
1772875764248537,gnc_fuel_valve_driver,71.77376,,atlas,gnc
1772875764248537,gnc_fuel_valve_encoder_pos,70.79692,,atlas,gnc
1772875764248537,gnc_lox_valve_setpoint,86.57046,,atlas,gnc
1772875764248537,gnc_lox_valve_driver,84.92334,,atlas,gnc
1772875764248537,gnc_lox_valve_encoder_pos,83.94582,,atlas,gnc
1772875764248537,gnc_ptf401,211.93743,,atlas,gnc
1772875764248537,gnc_pto401,327.74438,,atlas,gnc
1772875764248537,gnc_ptc401,41.4555,,atlas,gnc
1772875764248537,gnc_ptc402,42.13002,,atlas,gnc
1772875764298537,gnc_predicted_thrust,166.51851,,atlas,gnc
1772875764298537,gnc_target_thrust,180.3,,atlas,gnc
1772875764298537,gnc_predicted_of,1.51516,,atlas,gnc
1772875764298537,gnc_mdot_fuel,1.0585,,atlas,gnc
1772875764298537,gnc_mdot_lox,1.6038,,atlas,gnc
1772875764298537,gnc_thrust_error,13.78149,,atlas,gnc
1772875764298537,gnc_change_alpha_cmd,1.83766,,atlas,gnc
1772875764298537,gnc_clamped_change_alpha_cmd,1.83766,,atlas,gnc
1772875764298537,gnc_alpha,38.35197,,atlas,gnc
1772875764298537,gnc_thrust_from_alpha,216.02128,,atlas,gnc
1772875764298537,gnc_fuel_valve_setpoint,73.34391,,atlas,gnc
1772875764298537,gnc_fuel_valve_driver,71.82964,,atlas,gnc
1772875764298537,gnc_fuel_valve_encoder_pos,70.82612,,atlas,gnc
1772875764298537,gnc_lox_valve_setpoint,86.75816,,atlas,gnc
1772875764298537,gnc_lox_valve_driver,85.14078,,atlas,gnc
1772875764298537,gnc_lox_valve_encoder_pos,84.14082,,atlas,gnc
1772875764298537,gnc_ptf401,211.94697,,atlas,gnc
1772875764298537,gnc_pto401,327.76517,,atlas,gnc
1772875764298537,gnc_ptc401,41.44497,,atlas,gnc
1772875764298537,gnc_ptc402,42.11783,,atlas,gnc
1772875764348537,gnc_predicted_thrust,166.47231,,atlas,gnc
1772875764348537,gnc_target_thrust,181.2,,atlas,gnc
1772875764348537,gnc_predicted_of,1.5207,,atlas,gnc
1772875764348537,gnc_mdot_fuel,1.05603,,atlas,gnc
1772875764348537,gnc_mdot_lox,1.60591,,atlas,gnc
1772875764348537,gnc_thrust_error,14.72769,,atlas,gnc
1772875764348537,gnc_change_alpha_cmd,1.48936,,atlas,gnc
1772875764348537,gnc_clamped_change_alpha_cmd,1.48936,,atlas,gnc
1772875764348537,gnc_alpha,38.49116,,atlas,gnc
1772875764348537,gnc_thrust_from_alpha,216.86465,,atlas,gnc
1772875764348537,gnc_fuel_valve_setpoint,73.4963,,atlas,gnc
